antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
frozenset({'AMFT010000'}),frozenset({'AEY9010003'}),0.04267585673795413,0.06696083483638238,0.011627157948982222,0.2724528301886793,4.068838610725403,0.008769546954450959,1.282444910624267,0.787851876649056
frozenset({'AEY9010003'}),frozenset({'AMFT010000'}),0.06696083483638238,0.04267585673795413,0.011627157948982222,0.17364117364117365,4.068838610725404,0.008769546954450959,1.1584848043316607,0.8083579457226652
frozenset({'AWK8010000'}),frozenset({'AEY9010003'}),0.086768874001546,0.06696083483638238,0.01980803916516362,0.22828507795100222,3.4092328524399793,0.013997922924207224,1.2090464218137498,0.7738225948246645
frozenset({'AEY9010003'}),frozenset({'AWK8010000'}),0.06696083483638238,0.086768874001546,0.01980803916516362,0.2958152958152958,3.4092328524399793,0.013997922924207224,1.2968630539281323,0.7573946582090696
frozenset({'AMF5010000'}),frozenset({'AMFW010000'}),0.06789487245555269,0.10007085802628189,0.010274413810873486,0.1513282732447818,1.5122112094316011,0.003480115668661356,1.0603972226275002,0.3633889595379479
frozenset({'AMFW010000'}),frozenset({'AMF5010000'}),0.10007085802628189,0.06789487245555269,0.010274413810873486,0.10267138719021564,1.5122112094316011,0.003480115668661356,1.0387556066286219,0.3763815357012352
frozenset({'AMFR010000'}),frozenset({'AMFW010000'}),0.08680108219531049,0.10007085802628189,0.02779567121875805,0.32022263450834876,3.19995891735282,0.019109412445863512,1.32385864498863,0.7528436297580752
frozenset({'AMFW010000'}),frozenset({'AMFR010000'}),0.10007085802628189,0.08680108219531049,0.02779567121875805,0.2777598970067589,3.19995891735282,0.019109412445863512,1.2643979668534628,0.7639445773068504
frozenset({'AMFR010000'}),frozenset({'AWK7010000'}),0.08680108219531049,0.09627029116207163,0.03919737181138882,0.4515769944341373,4.690720148274036,0.030841006355263365,1.6478698006212562,0.8616010194982547
frozenset({'AWK7010000'}),frozenset({'AMFR010000'}),0.09627029116207163,0.08680108219531049,0.03919737181138882,0.40715958514553363,4.690720148274036,0.030841006355263365,1.5403789871998967,0.8706288073642687
frozenset({'AMFR010000'}),frozenset({'AWK8010000'}),0.08680108219531049,0.086768874001546,0.02035557845916001,0.23450834879406307,2.7026782529168782,0.012823946294957277,1.19299945931451,0.6898788867474117
frozenset({'AWK8010000'}),frozenset({'AMFR010000'}),0.086768874001546,0.08680108219531049,0.02035557845916001,0.23459539717891612,2.7026782529168782,0.012823946294957277,1.1930930575004042,0.6898545558280794
